metric_version,dataset,model,model_size,train_type,lambda,seed,utt_id,snr,noise_type,operation,ref_token,hyp_token,ref_index,hyp_index,ref_tone,hyp_tone,ref_tone_base,hyp_tone_base,ref_plain_base,hyp_plain_base,tone_error,diacritic_error,tone_primary_category,der_primary_category,quality_transitions,has_tone_loss,has_vowel_quality_loss,has_d_stroke_loss,missing_diacritic,ref,hyp
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11316625460955163618,clean,clean,substitution,loài,loại,3,3,huyen,nang,loai,loai,loai,loai,true,false,tone_substitution,,,false,false,false,false,thương long là loài ăn thịt đỉnh cao trong thời kỳ tồn tại của nó vì thế nó không sợ gì cả ngoại trừ những con thương long khác,thương long là loại ăn thịt đỉnh cao trong thời kỳ tồn tại của nó vì thế nó không sợ gì cả ngoài trường những con thương long khác
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11316625460955163618,clean,clean,substitution,ngoại,ngoài,22,22,nang,huyen,ngoai,ngoai,ngoai,ngoai,true,false,tone_substitution,,,false,false,false,false,thương long là loài ăn thịt đỉnh cao trong thời kỳ tồn tại của nó vì thế nó không sợ gì cả ngoại trừ những con thương long khác,thương long là loại ăn thịt đỉnh cao trong thời kỳ tồn tại của nó vì thế nó không sợ gì cả ngoài trường những con thương long khác
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11330537985623646875,clean,clean,deletion,phim,,17,,ngang,,phim,,phim,,true,false,word_deletion,,,false,false,false,false,các đề cử khác bao gồm phim đạo diễn quay phim thiết kế trang phục biên tập phim nhạc phim gốc thiết kế sản xuất biên tập âm thanh hòa âm và kịch bản gốc hay nhất,các đề cử khác bao gồm phim đạo diễn với phim thiết kế trang phục biên tập thiết kế sản xuất biên tập âm thanh hoa âm và kịch bản gốc hay nhất
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11330537985623646875,clean,clean,deletion,nhạc,,18,,nang,,nhac,,nhac,,true,false,word_deletion,,,false,false,false,false,các đề cử khác bao gồm phim đạo diễn quay phim thiết kế trang phục biên tập phim nhạc phim gốc thiết kế sản xuất biên tập âm thanh hòa âm và kịch bản gốc hay nhất,các đề cử khác bao gồm phim đạo diễn với phim thiết kế trang phục biên tập thiết kế sản xuất biên tập âm thanh hoa âm và kịch bản gốc hay nhất
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11330537985623646875,clean,clean,deletion,phim,,19,,ngang,,phim,,phim,,true,false,word_deletion,,,false,false,false,false,các đề cử khác bao gồm phim đạo diễn quay phim thiết kế trang phục biên tập phim nhạc phim gốc thiết kế sản xuất biên tập âm thanh hòa âm và kịch bản gốc hay nhất,các đề cử khác bao gồm phim đạo diễn với phim thiết kế trang phục biên tập thiết kế sản xuất biên tập âm thanh hoa âm và kịch bản gốc hay nhất
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11330537985623646875,clean,clean,deletion,gốc,,20,,sac,,gôc,,goc,,true,false,word_deletion,,,false,false,false,false,các đề cử khác bao gồm phim đạo diễn quay phim thiết kế trang phục biên tập phim nhạc phim gốc thiết kế sản xuất biên tập âm thanh hòa âm và kịch bản gốc hay nhất,các đề cử khác bao gồm phim đạo diễn với phim thiết kế trang phục biên tập thiết kế sản xuất biên tập âm thanh hoa âm và kịch bản gốc hay nhất
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11330537985623646875,clean,clean,substitution,hòa,hoa,29,25,huyen,ngang,hoa,hoa,hoa,hoa,true,false,tone_loss,,,true,false,false,true,các đề cử khác bao gồm phim đạo diễn quay phim thiết kế trang phục biên tập phim nhạc phim gốc thiết kế sản xuất biên tập âm thanh hòa âm và kịch bản gốc hay nhất,các đề cử khác bao gồm phim đạo diễn với phim thiết kế trang phục biên tập thiết kế sản xuất biên tập âm thanh hoa âm và kịch bản gốc hay nhất
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11453780126561418607,clean,clean,substitution,khổng,không,12,12,hoi,ngang,không,không,khong,khong,true,false,tone_loss,,,true,false,false,true,nó cũng tấn công mọi thứ trong nước ngay cả khủng long khổng lồ như t rex cũng không phải là đối thủ với nó,nó cũng tăng cân mọi thứ trong nước ngay cả khổng lồ không lò như tia rét cũng không phải là đối thủ với nó
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11453780126561418607,clean,clean,substitution,lồ,lò,13,13,huyen,huyen,lô,lo,lo,lo,false,true,,vowel_quality_loss,ô→o,false,true,false,true,nó cũng tấn công mọi thứ trong nước ngay cả khủng long khổng lồ như t rex cũng không phải là đối thủ với nó,nó cũng tăng cân mọi thứ trong nước ngay cả khổng lồ không lò như tia rét cũng không phải là đối thủ với nó
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11456470895740119515,clean,clean,substitution,sốc,sóc,10,10,sac,sac,sôc,soc,soc,soc,false,true,,vowel_quality_loss,ô→o,false,true,false,true,sốc tái hòa nhập xảy ra sớm hơn so với sốc văn hóa ít giai đoạn trăng mật hơn lâu hơn và có thể còn nghiêm trọng hơn,xốc tái hòa nhập xảy ra sớm hơn so với sóc văn hóa ít giai đoạn trăng mật hơn lâu hơn và có thể còn nghiêm trọng hơn
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11538048669768928262,clean,clean,substitution,vỏ,võ,24,24,hoi,nga,vo,vo,vo,vo,true,false,tone_substitution,,,false,false,false,false,độ ẩm trên tay của bạn sẽ phản ứng với các lớp bên ngoài tạo cảm giác là lạ và nặn thành một loại vỏ,độ ẩm trên tay của bạn sẽ phản ứng với các lớp bên ngoài tạo cảm giác là lạ và nặng thành một loại võ
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11598357094682861067,clean,clean,deletion,được,,13,,nang,,đươc,,duoc,,true,false,word_deletion,,,false,false,false,false,bốn vận động viên trượt tuyết trong đội nữ đã không hoàn tất được cuộc đua và 45 trong tổng số 117 vận động viên trượt tuyết ở môn giant slalom không giành được vị trí trong bảng xếp hạng,bốn vận động viên trực tiếp trong đội nữ đã không hoàn toàn tất cù đua và bốn lâm trong tổng số một trăm mười bảy vận động viên trực tiếp ở môn gan la lôm không nhìn được vị trí trên bãi xếp hạng
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11602421017918396519,clean,clean,substitution,khóa,khoa,2,2,sac,ngang,khoa,khoa,khoa,khoa,true,false,tone_loss,,,true,false,false,true,tìm kiếm khóa học về môi trường thù địch trên internet có thể sẽ cung cấp cho bạn địa chỉ của một công ty địa phương,tìm kiếm khoa học về môi trường thù địch trên internet có thể sẽ cung cấp cho bạn địa chỉ của một công ty địa phương
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,11717700058313745639,clean,clean,substitution,tinh,tình,33,33,ngang,huyen,tinh,tinh,tinh,tinh,true,false,tone_addition,,,false,false,false,false,sau khi đã cân nhắc mọi thứ chúng ta không nên ngạc nhiên nếu tổ tiên của chúng ta đã giải quyết vấn đề protein theo cách tương tự như những con tinh tinh trên thảo nguyên ngày nay,sau khi đã cân nhắc mọi thứ chúng ta không nên ngạc nhiên nếu tổ tiên của chúng ta đã giải quyết vấn đề protein theo cách tương tự như những con tin tình trên thảo nguyên ngày nay
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12013948925764266263,clean,clean,deletion,ý,,8,,sac,,y,,y,,true,false,word_deletion,,,false,false,false,false,mặc dù trí tuệ nhân tạo ai có ý nghĩa rất lớn trong ngành khoa học viễn tưởng ai cũng định hình một nhánh vô cùng quan trọng trong khoa học máy tính xử lý các hành vi có khả năng học tập và nhạy và mô phỏng trí thông minh trong máy móc,mặc dù trí tuệ nhân tạo ai có nghĩa rất lớn trong ngành khoa học nguyễn tuưởng ai cũng định hình một nhánh vô cùng quan trọng trong khoa học máy tính xử lý các hành vi có khả năng học tập dạy và mô phỏng trí thông minh trong máy móc
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12013948925764266263,clean,clean,deletion,và,,43,,huyen,,va,,va,,true,false,word_deletion,,,false,false,false,false,mặc dù trí tuệ nhân tạo ai có ý nghĩa rất lớn trong ngành khoa học viễn tưởng ai cũng định hình một nhánh vô cùng quan trọng trong khoa học máy tính xử lý các hành vi có khả năng học tập và nhạy và mô phỏng trí thông minh trong máy móc,mặc dù trí tuệ nhân tạo ai có nghĩa rất lớn trong ngành khoa học nguyễn tuưởng ai cũng định hình một nhánh vô cùng quan trọng trong khoa học máy tính xử lý các hành vi có khả năng học tập dạy và mô phỏng trí thông minh trong máy móc
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12189153065260610544,clean,clean,substitution,hoại,hoài,2,2,nang,huyen,hoai,hoai,hoai,hoai,true,false,tone_substitution,,,false,false,false,false,đừng phá hoại cảnh quan bằng cách viết vẽ khắc tranh phun sơn lên tường,đừng phá hoài cảnh quang bằng cách viết vẽ khách tranh phun sơn lên tường
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12238542883771465392,clean,clean,substitution,tiền,tiện,25,26,huyen,nang,tiên,tiên,tien,tien,true,false,tone_substitution,,,false,false,false,false,tất nhiên truyền thống này được lý giải theo thần học kitô giáo tuy nhiên đây cũng có thể là một nghi lễ mùa xuân tiền kitô giáo và phồn thực,tất nhiên truyền thống này được lý giải theo thần thực kỳ tô giáo tuy nhiên đây cũng có thể là một nghi lễ mùa xuân tiện kỳ tô giáo và phòng thực
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12248278775709569896,clean,clean,substitution,chấn,chắn,28,29,sac,sac,chân,chăn,chan,chan,false,true,,vowel_quality_substitution,â→ă,false,false,false,false,không có cảnh báo sóng thần nào được đưa ra và theo cơ quan địa vật lý jakarta sẽ không có cảnh báo sóng thần vì cơn địa chấn chưa đạt tới tiêu chuẩn 6.5 độ richter,không có cảnh báo sớm thẳng nào được đưa ra và theo cơ quan địa giật lý gia cata sẽ không có cảnh báo sớm thẳng về kênh đi chắn chưa đã tới tiêu chữ sáu sáu nam đỗ gít té
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12248278775709569896,clean,clean,substitution,độ,đỗ,36,38,nang,nga,đô,đô,do,do,true,false,tone_substitution,,,false,false,false,false,không có cảnh báo sóng thần nào được đưa ra và theo cơ quan địa vật lý jakarta sẽ không có cảnh báo sóng thần vì cơn địa chấn chưa đạt tới tiêu chuẩn 6.5 độ richter,không có cảnh báo sớm thẳng nào được đưa ra và theo cơ quan địa giật lý gia cata sẽ không có cảnh báo sớm thẳng về kênh đi chắn chưa đã tới tiêu chữ sáu sáu nam đỗ gít té
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12426748956553466325,clean,clean,substitution,lởm,lõm,26,29,hoi,nga,lơm,lom,lom,lom,false,true,,vowel_quality_loss,ơ→o,false,true,false,true,thung lũng cochamó địa điểm leo núi hàng đầu của chile được gọi là yosemite nam mỹ với nhiều vách núi dựng đứng và sườn dốc lởm chởm của đá granit,thung lũng cô cha mó địa điểm leo núi hàng đầu của chile được gọi là jose mích nam mỹ với nhiều vách núi dẫn đến và sự dốc lõm chợm của đá rnít
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12426748956553466325,clean,clean,substitution,chởm,chợm,27,30,hoi,nang,chơm,chơm,chom,chom,true,false,tone_substitution,,,false,false,false,false,thung lũng cochamó địa điểm leo núi hàng đầu của chile được gọi là yosemite nam mỹ với nhiều vách núi dựng đứng và sườn dốc lởm chởm của đá granit,thung lũng cô cha mó địa điểm leo núi hàng đầu của chile được gọi là jose mích nam mỹ với nhiều vách núi dẫn đến và sự dốc lõm chợm của đá rnít
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12432449224075523646,clean,clean,substitution,cả,cá,11,11,hoi,sac,ca,ca,ca,ca,true,false,tone_substitution,,,false,false,false,false,dịch vụ này thường được sử dụng bởi tàu thuyền gồm cả tàu du lịch cũng như các đoàn thám hiểm có nhu cầu trao đổi dữ liệu và giọng nói từ xa,dịch vụ này thường được sử dụng bởi tàu thuyền gồm cá tàu du lịch cũng như các đoàn tám hiểm có nhu cầu trao đổi dư liệu và giảm lối từ xa
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12432449224075523646,clean,clean,substitution,dữ,dư,26,26,nga,ngang,dư,dư,du,du,true,false,tone_loss,,,true,false,false,true,dịch vụ này thường được sử dụng bởi tàu thuyền gồm cả tàu du lịch cũng như các đoàn thám hiểm có nhu cầu trao đổi dữ liệu và giọng nói từ xa,dịch vụ này thường được sử dụng bởi tàu thuyền gồm cá tàu du lịch cũng như các đoàn tám hiểm có nhu cầu trao đổi dư liệu và giảm lối từ xa
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12459093079418282603,clean,clean,substitution,độ,đổ,32,37,nang,hoi,đô,đô,do,do,true,false,tone_substitution,,,false,false,false,false,năm phút sau khi bắt đầu cuộc trình diễn một cơn gió bắt đầu xuất hiện khoảng một phút sau gió đạt vận tốc 70km/h... sau đó mưa tới với cường độ mạnh và lớn đến nỗi da có cảm giác như bị kim châm sau đó mưa đá xuất hiện mọi người hoảng loạn và la hét và dẫm đạp lên nhau,năm phút sau khi bắt đầu cuộc trình diễn một trơn gió bắt đầu xuất hiện khoảng một phút sau gió đạt vận tốc bảy mươi ki lô mét trên giờ sau đó mưa tới với quần đổ mạnh và lớn đến nỗi da có cảm giác như bị kim châm sau đó mưa đá xuất hiện mọi người hoảng loạn và la hét và giảm đạp lên nhau
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12468786784926900017,clean,clean,substitution,tĩnh,tỉnh,6,6,nga,hoi,tinh,tinh,tinh,tinh,true,false,tone_substitution,,,false,false,false,false,ví dụ định dạng chụp ảnh tĩnh phổ biến nhất trên thế giới là 35mm kích cỡ phim thịnh hành trước khi kết thúc thời đại phim analog,ví dụ định dạng chụp ảnh tỉnh phổ biến nhất trên thế giới là ba mươi lăm mươi mét kích cỡ phim thịnh hành trước khi kết thúc thời đại phim a na lóc
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12507985491009086913,clean,clean,substitution,hòa,hoa,29,29,huyen,ngang,hoa,hoa,hoa,hoa,true,false,tone_loss,,,true,false,false,true,các đề cử khác bao gồm phim đạo diễn quay phim thiết kế trang phục biên tập phim nhạc phim gốc thiết kế sản xuất biên tập âm thanh hòa âm và kịch bản gốc hay nhất,các đề cử khác bao gồm phim đạo diễn quay phim thiết kế trang phục biên tập phim dạc phim gốc thiết kế sản xuất biên tập âm thanh hoa âm và kịch bản gốc thai nhất
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12509607716263541086,clean,clean,deletion,việc,,22,,nang,,viêc,,viec,,true,false,word_deletion,,,false,false,false,false,cây cối đẹp nhất là khi ở trong môi trường thiên nhiên vì vậy hãy cố cưỡng lại sự cám dỗ của việc loại bỏ cho dù chỉ một loài nào đó,cây cối đẹp nhất là khi ở trong môi trường thiên nhiên vì vậy hãy cố cứng lại sự cám dỗ của loại bỏ cho dù chỉ một lời nào đó
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12566628545795661139,clean,clean,substitution,vận,văn,5,5,nang,ngang,vân,văn,van,van,false,true,,vowel_quality_substitution,â→ă,true,false,false,true,sử dụng tàu thuyền để vận chuyển hàng hóa là cách làm hiệu quả nhất ở thời điểm hiện tại để vận chuyển số lượng lớn con người và hàng hóa qua biển,sử dụng tàu thuyền đa văn chuyển hàng hóa là cách làm hiệu quả nhất ở thời điểm hiện tại đa văn chuyển số lượng lớn con người và hoàng hoá qua biển
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12566628545795661139,clean,clean,substitution,vận,văn,21,21,nang,ngang,vân,văn,van,van,false,true,,vowel_quality_substitution,â→ă,true,false,false,true,sử dụng tàu thuyền để vận chuyển hàng hóa là cách làm hiệu quả nhất ở thời điểm hiện tại để vận chuyển số lượng lớn con người và hàng hóa qua biển,sử dụng tàu thuyền đa văn chuyển hàng hóa là cách làm hiệu quả nhất ở thời điểm hiện tại đa văn chuyển số lượng lớn con người và hoàng hoá qua biển
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12576275102643050505,clean,clean,substitution,loài,loại,4,4,huyen,nang,loai,loai,loai,loai,true,false,tone_substitution,,,false,false,false,false,cuối cùng có nhiều loài mèo nhỏ gồm cả mèo nuôi trong nhà ăn những con mồi nhỏ có số lượng lớn như côn trùng các loài gặm nhấm thằn lằn và chim,cuối cùng có nhiều loại mèo nhỏ gầm cả mèo nuôi trong nhà ăn những con mồi nhỏ có số lượng lớn như côn trùng các loại gầm nhắm thẳng lặng và chim
aligned_v1,fleurs,phowhisper,base,ordinary_lora,0,42,12576275102643050505,clean,clean,substitution,loài,loại,26,26,huyen,nang,loai,loai,loai,loai,true,false,tone_substitution,,,false,false,false,false,cuối cùng có nhiều loài mèo nhỏ gồm cả mèo nuôi trong nhà ăn những con mồi nhỏ có số lượng lớn như côn trùng các loài gặm nhấm thằn lằn và chim,cuối cùng có nhiều loại mèo nhỏ gầm cả mèo nuôi trong nhà ăn những con mồi nhỏ có số lượng lớn như côn trùng các loại gầm nhắm thẳng lặng và chim
