metric_version,dataset,model,model_size,train_type,lambda,seed,utt_id,snr,noise_type,low_snr_scope,deleted_word,ref_index,context_window,left_context,right_context,context,ref,hyp
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13424941252519646082,clean,clean,false,và,15,3,như vàng bạc,đồng từ thời,như vàng bạc ⟦và⟧ đồng từ thời,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,lời người đã biết đến các quân tố học cơ bản như dàn bạc đồng từ thời có đại bởi tất cả quân tố đó đều có thể phát hiện trong tuyển nhiên ở dạng quân thể tương tác dễ khai thác bằng các công cụ nguyên thủ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13424941252519646082,clean,clean,false,và,41,3,dạng nguyên thể,tương đối dễ,dạng nguyên thể ⟦và⟧ tương đối dễ,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,lời người đã biết đến các quân tố học cơ bản như dàn bạc đồng từ thời có đại bởi tất cả quân tố đó đều có thể phát hiện trong tuyển nhiên ở dạng quân thể tương tác dễ khai thác bằng các công cụ nguyên thủ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13923303699486756878,clean,clean,false,và,15,3,như vàng bạc,đồng từ thời,như vàng bạc ⟦và⟧ đồng từ thời,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,mọi người đã biết đến các quân tố khoa học cơ bản như vàng bạc đồng tồi tệ cổ đại bởi tất cả các quân tố đó đều có thể được phát triển trong tuyển nhiên ở giải nguyên thể và tương đối dễ khai thác bằng các công cụ nguyễn thị
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15851893001023065616,clean,clean,false,là,34,3,trên 100 tuổi,đồ cổ,trên 100 tuổi ⟦là⟧ đồ cổ,không hề có một định nghĩa cụ thể nào để xác định một món đồ sản xuất là đồ cổ hay không một số cơ quan thuế quy định hàng hóa trên 100 tuổi là đồ cổ,không hề có một định nghĩa cụ thể nào để xác định một món đồ sản xuất là đồ cổ hay không một số cơ quan thuế quy định hoà hóa trên một trăm tuổi đồ cổ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,17482880112668228471,clean,clean,false,là,14,3,người ta biết,nó tồn tại,người ta biết ⟦là⟧ nó tồn tại,thật ra nó hoàn toàn không dễ tìm ngay cả khi người ta biết là nó tồn tại một khi vào hang là bị cô lập hoàn toàn,thật ra nó hoàn toàn không dễ tìm ngay cả khi người ta biết nó có tồn tại một khi vào hang là bị cô lập hoàn toàn
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,5883406625404702422,clean,clean,false,và,19,3,cây vân sam,cây linh sam,cây vân sam ⟦và⟧ cây linh sam,công viên quốc gia plitvice lakes có khu rừng rậm rạp chủ yếu là cây sồi cây vân sam và cây linh sam và cùng với sự pha trộn thảm thực vật của vùng alps và địa trung hải,công viên quốc gia lít vi kê la két có khu rừng gậm gạo chủ yếu là cây xoài cây vân sam kê linh sam và cùng với sự pha trộn thẩm thực vật của vùng áp và lượt trung hải
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,6451944873840601928,clean,clean,false,là,14,3,người ta biết,nó tồn tại,người ta biết ⟦là⟧ nó tồn tại,thật ra nó hoàn toàn không dễ tìm ngay cả khi người ta biết là nó tồn tại một khi vào hang là bị cô lập hoàn toàn,thật ra nó hoàn toàn không dễ tìm ngay cả khi người ta biết nó tồn tại một khi vào hang là bị con lập hoàn toàn
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,7025608763720089314,clean,clean,false,là,11,3,tiếng latinh nghĩa,thuộc nhân dân,tiếng latinh nghĩa ⟦là⟧ thuộc nhân dân,từ văn minh xuất phát từ civilis trong tiếng latinh nghĩa là thuộc nhân dân liên quan đến civis trong tiếng latinh nghĩa là công dân và civitas nghĩa là thành phố hay thành bang và nó cũng phần nào xác định quy mô của xã hội,từ văn minh xuất phát từ si vi lích trong tiếng latin nghĩa là thành phố hay thành ban và nó cũng phần nào xác định quy mô của xã hội
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,7025608763720089314,clean,clean,false,là,23,3,tiếng latinh nghĩa,công dân và,tiếng latinh nghĩa ⟦là⟧ công dân và,từ văn minh xuất phát từ civilis trong tiếng latinh nghĩa là thuộc nhân dân liên quan đến civis trong tiếng latinh nghĩa là công dân và civitas nghĩa là thành phố hay thành bang và nó cũng phần nào xác định quy mô của xã hội,từ văn minh xuất phát từ si vi lích trong tiếng latin nghĩa là thành phố hay thành ban và nó cũng phần nào xác định quy mô của xã hội
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,7025608763720089314,clean,clean,false,và,26,3,là công dân,civitas nghĩa là,là công dân ⟦và⟧ civitas nghĩa là,từ văn minh xuất phát từ civilis trong tiếng latinh nghĩa là thuộc nhân dân liên quan đến civis trong tiếng latinh nghĩa là công dân và civitas nghĩa là thành phố hay thành bang và nó cũng phần nào xác định quy mô của xã hội,từ văn minh xuất phát từ si vi lích trong tiếng latin nghĩa là thành phố hay thành ban và nó cũng phần nào xác định quy mô của xã hội
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,9947910696080043082,clean,clean,false,và,7,3,từ thực vật,may quần áo,từ thực vật ⟦và⟧ may quần áo,chúng ta dựng nhà từ thực vật và may quần áo từ thực vật hầu hết thức ăn của chúng ta là từ thực vật không có thực vật động vật không thể sống sót,chúng ta dựng nhà từ thực vật mây quần áo từ thực vật hầu hết thức ăn của chúng ta là từ thực vật không có thực vật động vật không thể sống sót
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,12013948925764266263,clean,clean,false,và,43,3,năng học tập,nhạy và mô,năng học tập ⟦và⟧ nhạy và mô,mặc dù trí tuệ nhân tạo ai có ý nghĩa rất lớn trong ngành khoa học viễn tưởng ai cũng định hình một nhánh vô cùng quan trọng trong khoa học máy tính xử lý các hành vi có khả năng học tập và nhạy và mô phỏng trí thông minh trong máy móc,mặc dù trí tuệ nhân tạo ai có nghĩa rất lớn trong ngành khoa học nguyễn thưởng ai cũng định hình một nhánh vô cùng quan trọng trong khoa học máy tính xử lý các hành vi có khả năng học tập dạy và mô phỏng trí thông minh trong máy móc
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,13424941252519646082,clean,clean,false,và,15,3,như vàng bạc,đồng từ thời,như vàng bạc ⟦và⟧ đồng từ thời,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,lời người đã biết đến các quân tố học cơ bản như dàn bạc đồng từ thời có đại bởi tất cả quân tố đó đều có thể phát hiện trong tuyển nhiên ở dạng nguyên thể tương đối dễ khai thác bằng các công cụ nguyên thủ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,13424941252519646082,clean,clean,false,và,41,3,dạng nguyên thể,tương đối dễ,dạng nguyên thể ⟦và⟧ tương đối dễ,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,lời người đã biết đến các quân tố học cơ bản như dàn bạc đồng từ thời có đại bởi tất cả quân tố đó đều có thể phát hiện trong tuyển nhiên ở dạng nguyên thể tương đối dễ khai thác bằng các công cụ nguyên thủ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,13923303699486756878,clean,clean,false,và,15,3,như vàng bạc,đồng từ thời,như vàng bạc ⟦và⟧ đồng từ thời,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,mọi người đã biết đến các quân tố khoa học cơ bản như vàng bạc đồng tồi tệ cổ đại bởi tất cả các quân tố đó đều có thể được phát triển trong tuyển nhiên ở giải nguyên thể và tương đối giải khai thác bằng các công cụ nguyên thủy
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,15851893001023065616,clean,clean,false,là,34,3,trên 100 tuổi,đồ cổ,trên 100 tuổi ⟦là⟧ đồ cổ,không hề có một định nghĩa cụ thể nào để xác định một món đồ sản xuất là đồ cổ hay không một số cơ quan thuế quy định hàng hóa trên 100 tuổi là đồ cổ,không hề có một định nghĩa cụ thể nào để xác định một món đồ sản xuất là đồ cổ hay không một số cơ quan thuế quy định hoà hóa trên một trăm tuổi đồ cổ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,17482880112668228471,clean,clean,false,là,14,3,người ta biết,nó tồn tại,người ta biết ⟦là⟧ nó tồn tại,thật ra nó hoàn toàn không dễ tìm ngay cả khi người ta biết là nó tồn tại một khi vào hang là bị cô lập hoàn toàn,thật ra nó hoàn toàn không dễ tìm ngay cả khi người ta biết nó có tồn tại một khi vào hang là bị cô lập hoàn toàn
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,5883406625404702422,clean,clean,false,và,19,3,cây vân sam,cây linh sam,cây vân sam ⟦và⟧ cây linh sam,công viên quốc gia plitvice lakes có khu rừng rậm rạp chủ yếu là cây sồi cây vân sam và cây linh sam và cùng với sự pha trộn thảm thực vật của vùng alps và địa trung hải,công viên quốc gia lít vi kê la két có khu rừng gậm gạo chủ yếu là cây xoài cây vân sam kê linh sam và cùng với sự pha trộn thẩm thực vật của vùng áp và lượt trung hải
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,6451944873840601928,clean,clean,false,là,14,3,người ta biết,nó tồn tại,người ta biết ⟦là⟧ nó tồn tại,thật ra nó hoàn toàn không dễ tìm ngay cả khi người ta biết là nó tồn tại một khi vào hang là bị cô lập hoàn toàn,thật ra nó hoàn toàn không dễ tìm ngay cả khi người ta biết nó tồn tại một khi vào hang là bị con lập hoàn toàn
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.1,42,9947910696080043082,clean,clean,false,và,7,3,từ thực vật,may quần áo,từ thực vật ⟦và⟧ may quần áo,chúng ta dựng nhà từ thực vật và may quần áo từ thực vật hầu hết thức ăn của chúng ta là từ thực vật không có thực vật động vật không thể sống sót,chúng ta dựng nhà từ thực vật mây quần áo từ thực vật hầu hết thức ăn của chúng ta là từ thực vật không có thực vật động vật không thể sống sót
